Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,label
19.0, Private,6.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,40.0, United-States,0
38.0, Private,9.0, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0.0,50.0, United-States,0
46.0, Private,4.0, Married-spouse-absent, Priv-house-serv, Unmarried, White, Female,0.0,1594.0,24.0, Guatemala,0
21.0, Private,9.0, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, Mexico,1
29.0, Private,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, Japan,0
33.0, ?,10.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
26.0, Private,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,70.0, United-States,0
28.0, Private,9.0, Separated, Farming-fishing, Not-in-family, White, Male,0.0,0.0,55.0, United-States,0
26.0, Private,10.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,40.0, United-States,0
37.0, ?,15.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,6.0, Mexico,0
49.0, Private,13.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,0
28.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,0
57.0, Federal-gov,10.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
60.0, Private,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,0
20.0, ?,9.0, Never-married, ?, Own-child, White, Male,0.0,0.0,25.0, United-States,0
38.0, Private,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,42.0, United-States,0
51.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,3137.0,0.0,60.0, United-States,0
60.0, Private,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
37.0, Private,13.0, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,3411.0,0.0,47.0, United-States,0
44.0, Federal-gov,9.0, Never-married, Craft-repair, Own-child, Black, Female,0.0,0.0,40.0, United-States,0
19.0, Self-emp-not-inc,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,25.0, United-States,0
59.0, Private,14.0, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0.0,0.0,35.0, Philippines,0
50.0, Private,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,0
35.0, Federal-gov,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
46.0, Federal-gov,10.0, Divorced, Machine-op-inspct, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
18.0, Private,10.0, Never-married, Sales, Own-child, Black, Male,0.0,0.0,35.0, United-States,0
32.0, Private,3.0, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, Mexico,0
32.0, Private,11.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
39.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
25.0, Private,9.0, Never-married, Craft-repair, Other-relative, White, Female,0.0,0.0,40.0, United-States,0
30.0, Private,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,60.0, United-States,1
37.0, Private,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,1977.0,40.0, United-States,1
38.0, Self-emp-inc,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,80.0, United-States,1
36.0, Private,12.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,37.0, United-States,0
56.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,1
35.0, Federal-gov,13.0, Widowed, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,1
56.0, Private,9.0, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,41.0, United-States,0
17.0, Private,6.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,14.0, United-States,0
46.0, Private,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,45.0, United-States,1
56.0, Private,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
61.0, State-gov,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
25.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,43.0, United-States,0
27.0, Private,9.0, Never-married, Machine-op-inspct, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
50.0, Self-emp-not-inc,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,30.0, United-States,0
33.0, Self-emp-not-inc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,62.0, United-States,0
33.0, Private,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7298.0,0.0,40.0, United-States,1
38.0, Private,10.0, Never-married, Farming-fishing, Unmarried, White, Male,0.0,0.0,60.0, United-States,0
51.0, Private,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
27.0, Private,12.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,42.0, United-States,0
49.0, Local-gov,14.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,16.0, United-States,0
26.0, Private,9.0, Separated, Machine-op-inspct, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
42.0, Private,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,1
37.0, Private,13.0, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0.0,1719.0,32.0, United-States,0
38.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,0
48.0, Private,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Mexico,1
41.0, Private,13.0, Divorced, Tech-support, Unmarried, Black, Male,7430.0,0.0,45.0, ?,1
33.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386.0,0.0,60.0, United-States,0
30.0, Private,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, Ireland,0
25.0, State-gov,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States,0
50.0, Private,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,1
54.0, Self-emp-inc,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,36.0, United-States,1
37.0, Private,7.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
59.0, Self-emp-not-inc,13.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,55.0, United-States,1
17.0, Private,6.0, Never-married, Sales, Own-child, Black, Female,0.0,0.0,24.0, United-States,0
65.0, ?,7.0, Married-civ-spouse, ?, Husband, White, Male,1797.0,0.0,40.0, United-States,0
56.0, Self-emp-not-inc,9.0, Widowed, Adm-clerical, Unmarried, White, Female,99999.0,0.0,40.0, United-States,1
57.0, Private,9.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,38.0, United-States,0
33.0, Private,6.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,20.0, United-States,0
41.0, Self-emp-not-inc,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,65.0, United-States,0
45.0, Private,13.0, Widowed, Other-service, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, Philippines,0
50.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,48.0, United-States,0
18.0, Private,9.0, Never-married, Sales, Other-relative, White, Male,0.0,0.0,25.0, United-States,0
19.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,20.0, United-States,0
26.0, Private,10.0, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, United-States,0
61.0, ?,12.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,2.0, United-States,1
67.0, ?,7.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States,0
41.0, Private,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
29.0, Private,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States,0
27.0, Private,10.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,0
35.0, Private,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,38.0, United-States,0
37.0, Private,13.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,90.0, United-States,1
22.0, Private,7.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
25.0, Private,6.0, Never-married, Priv-house-serv, Own-child, White, Female,0.0,0.0,24.0, United-States,0
26.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,0
27.0, Local-gov,9.0, Divorced, Protective-serv, Own-child, White, Male,0.0,0.0,40.0, United-States,0
26.0, Private,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,6849.0,0.0,65.0, United-States,0
51.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
45.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,1
60.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,0
35.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,1
24.0, Private,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States,0
40.0, Local-gov,9.0, Divorced, Craft-repair, Own-child, White, Female,0.0,0.0,40.0, Puerto-Rico,0
69.0, ?,9.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,20.0, United-States,0
44.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,1977.0,50.0, United-States,1
65.0, Private,9.0, Divorced, Exec-managerial, Other-relative, White, Female,1848.0,0.0,50.0, United-States,0
52.0, Self-emp-inc,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,1
38.0, Private,9.0, Separated, Craft-repair, Unmarried, White, Female,0.0,0.0,35.0, United-States,0
18.0, Private,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,49.0, United-States,0
24.0, Private,11.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States,0
52.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,0
21.0, Private,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,44.0, United-States,0
67.0, Self-emp-not-inc,16.0, Married-civ-spouse, Sales, Husband, White, Male,20051.0,0.0,40.0, United-States,1
64.0, Self-emp-not-inc,10.0, Widowed, Craft-repair, Not-in-family, White, Female,0.0,0.0,8.0, United-States,0
25.0, Private,10.0, Never-married, Exec-managerial, Own-child, Black, Male,0.0,0.0,40.0, United-States,0
34.0, Federal-gov,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States,1
39.0, Self-emp-not-inc,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,50.0, United-States,0
26.0, Private,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,52.0, United-States,0
19.0, Private,6.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,25.0, United-States,0
35.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1
26.0, Private,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
38.0, Private,9.0, Separated, Other-service, Own-child, White, Male,0.0,0.0,35.0, United-States,0
45.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,65.0, United-States,0
18.0, Private,7.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,28.0, United-States,0
51.0, Private,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,63.0, United-States,0
36.0, Private,9.0, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,28.0, United-States,0
18.0, Private,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,16.0, ?,0
37.0, Local-gov,11.0, Never-married, Protective-serv, Not-in-family, White, Male,4650.0,0.0,40.0, United-States,0
37.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,1
39.0, Federal-gov,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,1
21.0, Private,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States,0
46.0, State-gov,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,45.0, United-States,1
33.0, Private,9.0, Separated, Sales, Not-in-family, White, Female,0.0,0.0,35.0, United-States,0
23.0, Private,13.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
52.0, Self-emp-not-inc,9.0, Divorced, Sales, Unmarried, Black, Male,0.0,0.0,40.0, United-States,0
28.0, Private,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,0
23.0, State-gov,10.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
48.0, Self-emp-inc,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
17.0, Private,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States,0
22.0, Self-emp-not-inc,10.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,3.0, United-States,0
26.0, Private,9.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0.0,0.0,80.0, ?,1
40.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
90.0, Private,6.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
28.0, Private,9.0, Divorced, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States,0
44.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,0
29.0, Private,13.0, Married-civ-spouse, Other-service, Husband, White, Male,7298.0,0.0,42.0, United-States,1
45.0, Private,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,50.0, United-States,1
43.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, Germany,1
17.0, ?,6.0, Never-married, ?, Own-child, White, Male,0.0,0.0,8.0, United-States,0
49.0, Federal-gov,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
27.0, Private,13.0, Never-married, Tech-support, Own-child, White, Male,0.0,0.0,50.0, United-States,0
60.0, Self-emp-not-inc,9.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
33.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0.0,0.0,40.0, Columbia,0
53.0, Self-emp-not-inc,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,1
19.0, Private,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
28.0, Self-emp-not-inc,9.0, Divorced, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
22.0, Private,12.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,20.0, United-States,0
48.0, Self-emp-not-inc,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, United-States,0
76.0, ?,6.0, Married-civ-spouse, ?, Husband, White, Male,1173.0,0.0,40.0, United-States,0
19.0, Private,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,25.0, United-States,0
28.0, Private,11.0, Married-civ-spouse, Other-service, Other-relative, White, Female,3137.0,0.0,40.0, United-States,0
58.0, Private,10.0, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,40.0, United-States,0
19.0, Self-emp-not-inc,10.0, Never-married, Craft-repair, Own-child, White, Female,0.0,0.0,25.0, United-States,0
37.0, ?,9.0, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,42.0, ?,0
22.0, Private,10.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,0
52.0, Self-emp-not-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1
31.0, Private,13.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States,0
50.0, Self-emp-not-inc,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,3781.0,0.0,40.0, United-States,0
62.0, Private,9.0, Widowed, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
26.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50.0, United-States,0
64.0, State-gov,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,24.0, United-States,0
38.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
44.0, Private,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,80.0, United-States,1
28.0, Self-emp-not-inc,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
19.0, Private,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,52.0, United-States,0
39.0, Private,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,10.0, United-States,0
50.0, Private,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
39.0, Self-emp-inc,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,1
36.0, Private,13.0, Never-married, Tech-support, Own-child, White, Male,0.0,0.0,40.0, United-States,0
39.0, Private,11.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,49.0, United-States,0
51.0, Self-emp-inc,12.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,25.0, United-States,0
28.0, Private,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,32.0, United-States,0
57.0, Self-emp-not-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,30.0, United-States,1
40.0, Local-gov,15.0, Separated, Prof-specialty, Own-child, Black, Female,0.0,0.0,40.0, United-States,0
27.0, Private,10.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, Peru,0
32.0, Private,10.0, Never-married, Sales, Own-child, White, Male,0.0,1876.0,60.0, United-States,0
49.0, State-gov,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,44.0, United-States,0
34.0, Self-emp-not-inc,6.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States,0
